id,name_x,popularity,explicit,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_min,release_date1,genres
7yTcMVFLAzx78FslKS1yp6,Chapter 5.8 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.74,0.21,1,-20.49,1,0.96,0.74,0,0.33,0.68,74.85,4,2.43,12/27/1923,['unknown']
00ZoQFjisje8cmTJKpO3uQ,Tristeza Criolla - Remasterizado,0,0,Ignacio Corsini,0.29,0.15,5,-22.09,1,0.06,1,0.02,0.19,0.56,177.14,4,2.6,3/29/1924,"['tango', 'vintage tango']"
00dYkxYZB1sChcRL6aUK85,A Lo Lejos - Remasterizado,0,0,Ignacio Corsini,0.44,0.16,6,-20.98,0,0.07,0.99,0.86,0.11,0.75,168.6,4,2.21,3/29/1924,"['tango', 'vintage tango']"
00jK3BvNcO3lf2TdxHwo9d,Fantasio - Remasterizado,0,0,Francisco Canaro,0.59,0.25,2,-16.08,1,0.06,1,0.95,0.26,0.35,116.6,4,2.84,7/11/1924,"['tango', 'vintage tango']"
02WbIQyPoMXCXhWtf0pC04,Chapter 98 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.63,0.3,3,-16.28,1,0.94,0.74,0,0.12,0.36,82.87,3,3.05,1/1/1924,['unknown']
02rbDb4u9OA3pJgS7F4CLx,Chapter 146 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.63,0.33,0,-16.71,0,0.92,0.6,0,0.15,0.5,165.51,5,3.04,1/1/1924,['unknown']
034zwGmp0DhV77IyOZE0Y8,Sundown Blues - Remastered,0,0,Daddy Stovepipe,0.46,0.34,1,-10.97,1,0.06,1,0.02,0.09,0.57,122.48,4,3.17,1/12/1924,"['harmonica blues', 'jug band']"
03hqTF8lJywYH9RFCEyJMk,Chapter 173 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.75,0.3,2,-16.26,1,0.94,0.8,0,0.13,0.39,84.48,4,3.06,1/1/1924,['unknown']
06GtF3borSXnkXfCyeUUmX,El Vazquito - Remasterizado,0,0,Francisco Canaro,0.69,0.24,9,-14.02,1,0.1,1,0.98,0.31,0.56,118.77,4,2.95,7/12/1924,"['tango', 'vintage tango']"
06JcOHxs3UZbdTIGaP4ieA,A Sun-Kist Cottage In California,0,0,George Olsen,0.4,0.28,0,-13.78,1,0.05,1,0.94,0.07,0.8,211.84,4,2.24,1/1/1924,['vintage jazz']
075JwQ5neeBd0zA5I9rswO,Chapter 32 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.72,0.29,0,-16.4,0,0.92,0.72,0,0.1,0.34,116.18,4,3.03,1/1/1924,['unknown']
07fHw4lnhxK6FYE283Vnia,Chapter 109 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.61,0.28,0,-16.69,0,0.92,0.68,0,0.14,0.42,65.51,4,3.03,1/1/1924,['unknown']
08SpaYq4TuWsuqHoxJg3xM,Ki Ki - Remasterizado,0,0,Francisco Canaro,0.52,0.53,3,-14.63,1,0.38,1,0.94,0.13,0.63,116.66,4,2.96,7/11/1924,"['tango', 'vintage tango']"
09MlY8XZXec36c8z27raVd,Sentimental Journey,2,0,"The Chenille Sisters, ""James Dapognys Chicago Jazz Band""",0.58,0.13,10,-16.46,1,0.03,0.9,0.04,0.1,0.32,71.59,4,5.92,1/1/1924,['unknown']
09R9x6S4eb0mPNplZqmO2L,Chapter 122 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.7,0.31,6,-16.31,0,0.92,0.73,0,0.21,0.42,108.66,3,3.05,1/1/1924,['unknown']
0BWjkLpY5E5DWWbwtsZtEG,La Cabeza Del Italiano - Remasterizado,0,0,Francisco Canaro,0.6,0.18,8,-17.32,0,0.07,1,0.94,0.26,0.4,72.74,4,3.33,7/11/1924,"['tango', 'vintage tango']"
0BwWRFJdcWmQmhV07mzjS5,Chapter 87 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.73,0.3,7,-16.37,0,0.92,0.66,0,0.13,0.52,114.47,1,3.12,1/1/1924,['unknown']
0DXeuoAUgY4kkFuC3AvhmE,Pelco Y Trama,0,0,Jailess,0.76,0.65,0,-7.11,1,0.42,0.61,0,0.1,0.28,90.95,4,2.52,8/31/1924,['unknown']
0GJn6cusRANNfmv25i1hPZ,Una Noche En París - Remasterizado,0,0,Francisco Canaro,0.68,0.3,10,-13.11,0,0.06,1,0.98,0.14,0.62,121.62,4,2.84,7/12/1924,"['tango', 'vintage tango']"
0GVfm14q2ESYGTf3ukH0Pi,Sobre El Pucho - Remasterizado,0,0,Francisco Canaro,0.6,0.15,2,-18.3,1,0.06,1,0.93,0.17,0.69,124.76,4,2.78,7/11/1924,"['tango', 'vintage tango']"
0GXSIHwSyddrKNddSMNABj,Olga - Remasterizado,0,0,Ignacio Corsini,0.33,0.28,8,-19.9,1,0.07,0.99,0.96,0.18,0.55,179.54,3,2.25,3/29/1924,"['tango', 'vintage tango']"
0JisTodwlw4iokUY4zEfMb,Low Gravy,2,0,"The Chenille Sisters, ""James Dapognys Chicago Jazz Band""",0.71,0.31,8,-11.54,1,0.06,0.82,0,0.17,0.54,76.98,4,2.22,1/1/1924,['unknown']
0LjGXFvJVeXOTB927SqUFU,Chapter 100 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.61,0.27,3,-16.66,1,0.95,0.62,0,0.17,0.37,186.23,5,3.04,1/1/1924,['unknown']
0MwlP57d8XIok4abYry0Px,Chapter 13 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.7,0.33,7,-16.81,0,0.88,0.66,0,0.18,0.43,133.34,5,3.04,1/1/1924,['unknown']
0OJgo5mwk8SirgbF8Ht4lA,Juan De Los Santos Arena - Remasterizado,0,0,Ignacio Corsini,0.41,0.2,4,-23.18,1,0.06,0.98,0.9,0.11,0.15,120.81,4,2.4,3/29/1924,"['tango', 'vintage tango']"
0P50B0DOwk4Y7k3ERvlq5b,Día De Lluvia - Remasterizado,0,0,Francisco Canaro,0.46,0.24,0,-16.52,1,0.13,1,0.91,0.22,0.69,138.88,4,2.58,7/11/1924,"['tango', 'vintage tango']"
0PNSPpLZTRhDxcgFTearJF,Chapter 152 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.71,0.3,3,-16.49,1,0.93,0.7,0,0.11,0.4,128.13,5,3.05,1/1/1924,['unknown']
0Q9nEdagEcScLx17Z7iIsS,Chapter 31 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.7,0.32,3,-16.52,1,0.94,0.7,0,0.11,0.36,78.95,4,3.14,1/1/1924,['unknown']
0V29uZ25OVqdQeB7uOeUv3,La Sulamita - Remasterizado,0,0,Francisco Canaro,0.42,0.65,10,-12.11,0,0.07,1,0.84,0.72,0.71,176.26,4,3.14,7/11/1924,"['tango', 'vintage tango']"
0VDUGss73J6wCzpvq6czO5,Chapter 74 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.76,0.3,6,-16.04,0,0.95,0.72,0,0.15,0.53,79.17,1,3.05,1/1/1924,['unknown']
0WO1ABrklp3OkRH1uYhWqr,Chapter 19 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.65,0.28,3,-16.54,1,0.94,0.72,0,0.14,0.46,89.17,5,3.08,1/1/1924,['unknown']
0XxNSOBdA2uQSwXMthVPfO,Francesita - Remasterizado,0,0,Francisco Canaro,0.37,0.43,0,-13.35,0,0.37,1,0.97,0.19,0.61,83.76,4,2.52,7/11/1924,"['tango', 'vintage tango']"
0cqYzfCNsc3ESTkEsE45Ns,Les Grains De Beauté,0,0,Adolphe Bérard,0.46,0.28,7,-14.63,0,0.06,0.99,0,0.1,0.83,92.14,3,3.25,1/1/1924,['unknown']
0dFIPCkgtDTapTIN3PgQON,Black And Tan Fantasy,0,0,Duke Ellington & His Washingtonians,0.43,0.18,6,-16.2,1,0.06,0.98,0.02,0.23,0.39,90.15,4,3.39,1/1/1924,['unknown']
0fSiph081hxiAPQ95Ra786,I Want To Be Happy,0,0,"The Chenille Sisters, ""James Dapognys Chicago Jazz Band""",0.69,0.56,8,-11.11,1,0.06,0.67,0,0.04,0.81,121.01,4,2.94,1/1/1924,['unknown']
0ffe3xtnnDpGxRE3lHIwhD,Jump For Joy,0,0,Hot Lips Page,0.63,0.45,7,-12.34,0,0.07,0.97,0.02,0.12,0.84,125.3,4,3.33,1/1/1924,"['big band', 'jazz blues', 'jazz trumpet', 'stride', 'swing']"
0g1SxfmgprLJXsBQ40pIYM,Rhapsody In Blue (For Piano 4 Hands),0,0,Dombrova Piano Duo,0.37,0.09,2,-24.96,1,0.06,0.98,0.85,0.08,0.1,71.87,4,17.18,1/1/1924,['unknown']
0gC09jX2UFyqLRLERGv92S,Chapter 23 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.7,0.28,7,-16.64,0,0.94,0.74,0,0.1,0.38,105.77,4,3.09,1/1/1924,['unknown']
0hTc9930vMObsVWdC8lOo6,Chapter 210 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.71,0.31,0,-16.34,0,0.94,0.66,0,0.1,0.38,132.47,3,3.04,1/1/1924,['unknown']
0habaFvLjblyuJHUXOP1bu,Sin Consuelo - Remasterizado,0,0,Francisco Canaro,0.51,0.49,6,-16.99,0,0.22,1,0.93,0.19,0.76,74.51,3,2.94,7/12/1924,"['tango', 'vintage tango']"
0igi49jwstBKYBLHKXlMB1,Barrel House Blues,0,0,Ed Andrews,0.48,0.29,9,-8.67,1,0.03,0.99,0.3,0.11,0.24,122.46,4,2.81,1/12/1924,['pre-war blues']
0jevjABCJ7yA139ejmBjZY,J'Aime Pas Ca,0,0,Georges Milton,0.72,0.32,0,-16.54,1,0.07,0.98,0,0.17,0.84,90.14,4,2.58,1/1/1924,['vintage chanson']
0kE9s9R2qBhjAMBeZZkTvG,Chapter 55 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.66,0.3,3,-16.14,1,0.94,0.73,0,0.09,0.44,94.49,3,3.04,1/1/1924,['unknown']
0ldBKPrhPqoqJcfwpQ4X0x,Wild Women Don'T Have The Blues,0,0,Sara Gee & Ramblin Matt,0.59,0.14,7,-15.06,1,0.06,0.77,0,0.12,0.3,81.22,4,4.72,1/1/1924,['unknown']
0mvVIlqmAJnk4S1zWz8Pye,(What Did I Do To Be So) Black And Blue,1,0,Louis Armstrong,0.66,0.18,11,-12.54,1,0.06,0.99,0.03,0.27,0.48,99.31,4,3.12,1/1/1924,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']"
0n7x2GCT6dJFlF5itpNEcv,Chapter 134 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.62,0.33,0,-16.35,0,0.95,0.76,0,0.11,0.41,174.08,5,3.05,1/1/1924,['unknown']
0oBftCwkss2MDilOow56oy,Oh París - Remasterizado,0,0,Francisco Canaro,0.59,0.32,2,-14.44,1,0.07,1,0.97,0.23,0.89,172.76,4,2.71,7/12/1924,"['tango', 'vintage tango']"
0oQcloeogHlxp6cXu2ZYcJ,Chapter 22 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.61,0.31,3,-16.55,1,0.95,0.73,0,0.2,0.34,74.51,3,3.03,1/1/1924,['unknown']
0odJX7Vaz6vyRdF7foaS19,El Flechazo - Remasterizado,0,0,Francisco Canaro,0.63,0.44,5,-13.91,1,0.25,1,0.96,0.27,0.59,127.55,4,2.74,7/11/1924,"['tango', 'vintage tango']"
0quxXH6y1QyeYbjjVOMUFl,Chapter 208 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.69,0.29,0,-16.34,0,0.94,0.7,0,0.12,0.36,101.48,4,3.02,1/1/1924,['unknown']
0rqi7VoGG3xg2Y6HWSCN5s,Chapter 84 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.71,0.29,7,-16.04,0,0.94,0.74,0,0.17,0.58,80.28,4,3.15,1/1/1924,['unknown']
0sfPuqQFRqddMCwyntbyjC,Avec Bidasse,0,0,Johann Sebastian Bach,0.66,0.24,9,-13.37,1,0.26,0.93,0,0.05,0.91,91.52,4,2.85,1/1/1924,"['baroque', 'classical', 'early music', 'german baroque']"
0u2QMHIKMviLxV4afomuiP,Gemi Kalkar Sular Aka,0,0,Bayan Sultan,0.38,0.22,2,-14.03,1,0.07,0.99,0.9,0.12,0.52,80.04,4,2.78,12/18/1924,['unknown']
0zYxScpizOj2XkB9jU9LxQ,Sentimiento Gaucho - Remasterizado,0,0,Francisco Canaro,0.53,0.22,8,-14.81,1,0.08,1,0.91,0.31,0.43,71.05,3,2.89,7/12/1924,"['tango', 'vintage tango']"
12voSZbHYcgf5F1UIdBoYE,Gato,0,0,Iván Rolón,0.19,0.13,7,-27.58,1,0.05,0.95,0.88,0.12,0.35,173.09,3,2.47,1/1/1924,['unknown']
15SUltrayJlHNaoEVI1NgM,Rum And Coca Cola,1,0,"The Chenille Sisters, ""James Dapognys Chicago Jazz Band""",0.66,0.46,10,-11.88,1,0.05,0.62,0,0.21,0.96,143.43,4,3.01,1/1/1924,['unknown']
18OWcGarr66PybHGAF9nhr,Bye Bye Blues,0,0,"The Chenille Sisters, ""James Dapognys Chicago Jazz Band""",0.65,0.59,5,-10.88,1,0.06,0.6,0.64,0.13,0.55,119.7,4,5.23,1/1/1924,['unknown']
1AnWsrmF3or0kUIASWQxfP,Pato Alegre - Remasterizado,0,0,Francisco Canaro,0.37,0.51,7,-14.26,1,0.18,1,0.94,0.37,0.75,120.91,4,2.74,7/12/1924,"['tango', 'vintage tango']"
1BuCyo7vbcjMbIluJyxlEQ,It Had To Be You,0,0,Marie Earth Heart,0.41,0.37,5,-12.53,1,0.04,0.95,0,0.34,0.15,118.98,4,2.07,1/1/1924,['unknown']
1DMuD0CaT8fJxx5pIbRJzP,Pero Hay Una Melena - Remasterizado,0,0,Francisco Canaro,0.63,0.4,2,-13.16,1,0.04,1,0.9,0.69,0.95,77.77,4,2.87,7/12/1924,"['tango', 'vintage tango']"
1EO65UEEPfy7CR0NK2sDxy,Ils N'Ont Pas Ca,0,0,Mistinguett,0.68,0.47,9,-12.39,0,0.16,0.99,0,0.22,0.73,129.78,4,2.7,1/1/1924,['vintage chanson']
1IwWFWpxxjbnYjI7enSbJD,Nancy,0,0,George Olsen,0.67,0.33,5,-10.17,1,0.03,1,0.23,0.08,0.69,109.65,4,3.18,1/1/1924,['vintage jazz']
1J6J5XMVfZIGh3VlIyNNNR,Chapter 157 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.63,0.32,0,-16.37,0,0.95,0.59,0,0.16,0.31,168.04,4,3.13,1/1/1924,['unknown']
1JKGMzesB5AMCp9Yuqbcjj,I Got Rhythm,0,0,Lionel Hampton Orchestra,0.59,0.9,10,-4.3,1,0.1,0.82,0.68,0.59,0.74,141.48,4,8.35,1/1/1924,['unknown']
1M4n1lkTiH1o6K2RKVuopE,Galletita - Remasterizado,0,0,Ignacio Corsini,0.56,0.14,2,-22.27,1,0.12,1,0.91,0.24,0.49,111.32,4,2.71,3/29/1924,"['tango', 'vintage tango']"
1Q1Gq6pPis0PF0DM8KYjKO,Chapter 67 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.62,0.29,3,-16.5,1,0.95,0.8,0,0.15,0.56,81.56,1,3.05,1/1/1924,['unknown']
1QHSohVNSbe4wd9mxSfyY0,Chapter 198 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.69,0.35,3,-16.2,1,0.93,0.69,0,0.11,0.34,104.27,3,3.02,1/1/1924,['unknown']
1QeEdPa3xSu8Vejf8YBMXx,Puentecito - Remasterizado,0,0,Francisco Canaro,0.58,0.31,4,-12.41,1,0.08,1,0.95,0.29,0.62,116.97,4,2.54,7/12/1924,"['tango', 'vintage tango']"
1T6INvIS1byqBQoeY2iL91,Chapter 6 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.71,0.28,3,-15.95,1,0.94,0.74,0,0.11,0.48,129.49,5,3.05,1/1/1924,['unknown']
1VEYei8QDYTY8LRnHbWNop,Chapter 101 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.67,0.31,3,-16.19,1,0.95,0.76,0,0.2,0.42,85.1,4,3.11,1/1/1924,['unknown']
1Wa0hdSbicX9gehPufTzr3,Elle A Perdu Son Pantalon,0,0,Fred Gouin,0.74,0.27,4,-13.32,1,0.09,0.98,0,0.26,0.94,126.09,4,2.7,1/1/1924,['vintage chanson']
1ZDkP0UVTnyZdXw42ORUPf,Chapter 56 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.65,0.35,3,-16.31,1,0.94,0.72,0,0.37,0.36,89.08,4,3.07,1/1/1924,['unknown']
1agQgiViJVJrONfuBVGck6,Passons La Monnaie,0,0,Georgius,0.55,0.37,3,-11.64,1,0.33,0.99,0,0.16,0.51,85.91,1,3.29,1/1/1924,['vintage chanson']
1bL2rj0LabQ3uh0g1EqcgS,Jug Band Blues - Remastered,0,0,Sara Martin & Her Jug Band,0.51,0.29,8,-14.35,1,0.08,1,0.95,0.3,0.63,140.89,4,2.9,1/12/1924,['unknown']
1bpb5MLji9mbUPqRltTtIk,L'Âme Des Roses,0,0,René De Buxeuil,0.32,0.32,0,-16.8,1,0.08,0.99,0,0.3,0.5,72.48,3,3.25,1/1/1924,['unknown']
1dk1ilqdHCLXwAcqPsnMwM,La Madrecita - Remasterizado,0,0,Francisco Canaro,0.37,0.46,8,-12.67,0,0.04,1,0.91,0.42,0.69,134.42,4,2.47,7/11/1924,"['tango', 'vintage tango']"
1dxQ9woGE6ErHP4eoct4b8,J'Ai Eu Tort,0,0,Dranem,0.63,0.26,2,-15.24,1,0.06,1,0,0.13,0.8,130.59,4,2.79,1/1/1924,['vintage chanson']
1gLrUZ96jGHMDwQIdqeM6g,Chapter 62 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.62,0.33,7,-16.23,0,0.94,0.69,0,0.09,0.42,173.2,3,3.03,1/1/1924,['unknown']
1gxCV37YTTaWCPACNYdImn,Juventud - Remasterizado,0,0,Francisco Canaro,0.49,0.23,9,-18.14,0,0.18,1,0.93,0.17,0.54,65.9,4,2.95,7/11/1924,"['tango', 'vintage tango']"
1hJ4uO5Qwpt6gSqW776CCt,Chapter 2 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.63,0.33,0,-16.28,0,0.95,0.7,0,0.1,0.37,167.12,3,3.09,1/1/1924,['unknown']
1hTEyfuMYO88JjvSJEarcr,The Slave Of Love,0,0,George Olsen,0.33,0.38,5,-11.74,1,0.04,1,0.89,0.11,0.56,202.86,4,2.8,1/1/1924,['vintage jazz']
1iYULfwDSwsh4eQUkdSx3D,"Up And Down, Up And Down (I Will Lead Them Up And Down) [Puck]",0,0,Duke Ellington,0.6,0.33,0,-9.35,1,0.03,0.78,0,0.13,0.62,77.44,4,3.01,1/1/1924,"['adult standards', 'african-american classical', 'big band', 'cool jazz', 'harlem renaissance', 'jazz', 'jazz piano', 'lounge', 'stride', 'swing', 'vocal jazz']"
1ihxCiI7dkFX4s0Y1fycxx,Chapter 200 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.72,0.28,0,-16.61,0,0.92,0.74,0,0.2,0.48,120.16,4,3.08,1/1/1924,['unknown']
1n9sPXb7suffm3peyjtWnf,Chapter 141 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.72,0.32,0,-16.68,0,0.91,0.6,0,0.1,0.32,120.15,5,3.11,1/1/1924,['unknown']
1nS72qyMPIOcQGyxxglsNJ,Solita - Remasterizado,0,0,Francisco Canaro,0.72,0.28,0,-14.01,0,0.07,1,0.96,0.22,0.8,119.17,4,2.79,7/12/1924,"['tango', 'vintage tango']"
1oPGdfmHHEKUOQWKdqtqBN,Mameluke - Remasterizado,0,0,Francisco Canaro,0.65,0.25,2,-14.25,1,0.07,1,0.96,0.11,0.7,116.7,4,2.86,7/12/1924,"['tango', 'vintage tango']"
1p6moJMYdQBIohT6LzFFtO,Cotillón - Remasterizado,0,0,Francisco Canaro,0.22,0.43,5,-15.68,0,0.06,1,0.98,0.19,0.7,171.9,3,2.87,7/11/1924,"['tango', 'vintage tango']"
1pdrfG6mHyl3YtCA06QazB,Chapter 28 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.68,0.34,3,-16.65,1,0.92,0.65,0,0.37,0.44,81.93,3,3.07,1/1/1924,['unknown']
1sUND2GO2WxiFYlc69eKyH,Chapter 202 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.72,0.31,3,-16.31,1,0.92,0.74,0,0.11,0.35,125.62,4,3.03,1/1/1924,['unknown']
1spxOSeCG8DUa5pwK6EPvZ,How High The Moon,0,0,Lionel Hampton Orchestra,0.34,0.62,7,-13.18,1,0.05,0,0.01,0.35,0.45,80.85,4,5.43,1/1/1924,['unknown']
1tVeausocI8kRJXlAm3kGP,Ca Vient Ou Ca N'Vient Pas,0,0,Maurice Chevalier,0.7,0.26,3,-14.62,0,0.08,1,0,0.4,0.72,86.2,4,2.48,1/1/1924,"['cabaret', 'vintage hollywood']"
1tfzJhyucl1EZHAjiRbN3c,Chapter 189 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.71,0.32,3,-16.23,1,0.95,0.7,0,0.31,0.38,79.41,4,3.07,1/1/1924,['unknown']
1uyUvOCTgWNn1cnQBclT5B,El Borracho - Remasterizado,0,0,Francisco Canaro,0.3,0.37,3,-13.85,1,0.06,1,0.95,0.32,0.65,71.88,4,3.14,7/12/1924,"['tango', 'vintage tango']"
1vDMS4dZIxaquD0RkUkuu6,Chapter 182 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.67,0.35,0,-16.32,0,0.95,0.75,0,0.2,0.37,145.21,3,3.12,1/1/1924,['unknown']
1vyWKqg4E54w3woxOqIduz,Work House Blues,0,0,Bessie Smith,0.41,0.21,1,-10.61,1,0.04,0.99,0,0.78,0.46,165.16,4,3.23,1/1/1924,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
1wMeF8Q2okbWzHF7TQlsPh,Chapter 105 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.63,0.31,0,-16.75,0,0.95,0.64,0,0.18,0.36,163.31,3,3.04,1/1/1924,['unknown']
1zPZ6UI2IFvyw399Wqwuhk,Save Your Sorrow For Tomorrow,0,0,George Olsen,0.44,0.34,3,-12.72,1,0.05,0.99,0.92,0.15,0.92,209.86,4,3.01,1/1/1924,['vintage jazz']
1zsq8owQ8KZ1yv7r0EZn3J,Les Ananas,0,0,Maurice Chevalier,0.62,0.3,3,-14.82,1,0.16,0.99,0,0.09,0.71,136.27,4,2.66,1/1/1924,"['cabaret', 'vintage hollywood']"
22Zf2FtRJhCKdnCoshU53T,Padre Nuestro - Remasterizado,0,0,Francisco Canaro,0.49,0.08,8,-17.37,1,0.1,1,0.82,0.12,0.32,132.86,3,3.19,7/11/1924,"['tango', 'vintage tango']"
23UbTSGD2FDCWVSAN3DReI,Chapter 5 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.64,0.31,0,-16.41,0,0.95,0.69,0,0.1,0.42,163.24,3,3.05,1/1/1924,['unknown']
23Wl0mfhHCa0wgGKP0lvfv,Melodía De Amor - Remasterizado,0,0,Francisco Canaro,0.39,0.37,3,-11.58,1,0.07,1,0.95,0.24,0.24,133.54,4,2.91,7/12/1924,"['tango', 'vintage tango']"
23xeY0EI4ZklNr7sm9hUvU,Arrepentida - Remasterizado,0,0,Francisco Canaro,0.39,0.39,8,-11.94,0,0.18,1,0.97,0.43,0.48,213.45,4,3.11,7/12/1924,"['tango', 'vintage tango']"
28LaB9VlNsiAapYYEd7556,Chapter 41 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.69,0.28,0,-16.57,0,0.93,0.65,0,0.24,0.47,102.44,5,3.05,1/1/1924,['unknown']
29qeRLMn8dC8namrmZzvpv,Recuerdo De París - Remasterizado,0,0,Francisco Canaro,0.43,0.26,1,-10.68,1,0.08,1,0.93,0.24,0.68,71.06,3,3.15,7/12/1924,"['tango', 'vintage tango']"
2DKUToJPF0iTdclndQDgOX,Chapter 119 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.67,0.32,2,-16.64,1,0.94,0.67,0,0.39,0.33,97.44,4,3.04,1/1/1924,['unknown']
2EHCmcIdGcn282tF7hkt0P,La Garconiere - Remasterizado,0,0,Francisco Canaro,0.47,0.36,2,-13.88,0,0.05,1,0.9,0.29,0.6,119.33,4,2.75,7/11/1924,"['tango', 'vintage tango']"
2FcDRcHSSqtYjFnD5FUJOP,Arabian Smiles - Remasterizado,0,0,Francisco Canaro,0.4,0.33,4,-16.77,1,0.07,1,0.98,0.22,0.51,136.52,1,3.14,7/11/1924,"['tango', 'vintage tango']"
2FtecGcutjXVGvmSeet57x,Chapter 8 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.71,0.3,6,-16.57,0,0.92,0.73,0,0.36,0.37,127.73,3,3.05,1/1/1924,['unknown']
2GHl6CERCs5u5Lx3lLUXTA,Chapter 3 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.63,0.29,0,-16.66,0,0.96,0.63,0,0.2,0.36,169.27,3,3.07,1/1/1924,['unknown']
2HnE9jRCYX8LHAvTItVSqm,Chapter 168 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.7,0.32,10,-16.53,1,0.93,0.74,0,0.17,0.37,108.52,4,3.04,1/1/1924,['unknown']
2JyKwljqsuRIrqHOQscLUd,Pobre Madrecita - Remasterizado,0,0,Francisco Canaro,0.53,0.3,10,-18.45,1,0.14,1,0.91,0.13,0.7,128.02,4,2.83,7/11/1924,"['tango', 'vintage tango']"
2KQsH0OusGdovvY5XGvYoO,La Virgen De Estambul - Remasterizado,0,0,Francisco Canaro,0.36,0.3,10,-19,1,0.05,1,0.77,0.14,0.65,130.44,3,2.78,7/11/1924,"['tango', 'vintage tango']"
2LIwTk58Eb6g6Q6Rw4ekXD,Nobody Knows What A Red-Head Mama Can Do,0,0,George Olsen,0.58,0.36,0,-14.39,1,0.09,1,0.77,0.34,0.76,183.73,4,2.99,1/1/1924,['vintage jazz']
2M6VDjIyknJqeZpyt0owZw,My Papa Doesn'T Two-Time No Time,0,0,George Olsen,0.79,0.33,5,-14.56,1,0.05,0.99,0.03,0.11,0.69,108.72,4,2.73,1/1/1924,['vintage jazz']
2MMk54eTSfk5dEANFmTYBm,Chapter 92 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.63,0.3,0,-16.24,0,0.95,0.77,0,0.13,0.52,170.95,3,3.06,1/1/1924,['unknown']
